transaction_id,clearing_mti,clearing_delay_hours,amount,amount_minor,settled_amount,settled_amount_minor,currency,interchange_fee_minor,mcc,merchant_id,mid,acquirer_bin
TX_00000709,0200,38,872.52,87252,872.5241135179257,87252,INR,1527,5411,M_5411_00059,MID_524180_000059,524180
TX_00000710,0200,32,592.42,59242,592.4176876425216,59242,INR,1037,5411,M_5411_00058,MID_607152_000058,607152
TX_00000711,0200,68,1586.63,158663,1586.6251887244043,158663,INR,2777,5411,M_5411_00058,MID_607152_000058,607152
TX_00000712,0200,52,610.53,61053,610.5290686356881,61053,INR,1068,5732,M_5732_00045,MID_459110_000045,459110
TX_00000713,0200,43,2531.94,253194,2531.9380278982603,253194,INR,4431,5812,M_5812_00021,MID_400814_000021,400814
TX_00000714,0200,55,1880.92,188092,2184.26,218426,INR,3822,5812,M_5812_00021,MID_400814_000021,400814
TX_00000715,0200,53,1466.62,146662,1466.6165682366177,146662,INR,2567,5812,M_5812_00021,MID_400814_000021,400814
TX_00000716,0200,28,1736.15,173615,1736.1461978577056,173615,INR,3038,5411,M_5411_00058,MID_607152_000058,607152
TX_00000717,0200,39,1333.58,133358,1333.580791660519,133358,INR,2334,5541,M_5541_00129,MID_400814_000129,400814
TX_00000718,0200,42,1107.61,110761,3075.08,307508,INR,5381,5542,M_5542_00080,MID_400814_000080,400814
TX_00000719,0200,27,716.5,71650,3050.82,305082,INR,5339,5542,M_5542_00077,MID_400814_000077,400814
TX_00000720,0200,39,207.21,20721,207.20790397967767,20721,INR,363,5541,M_5541_00113,MID_459110_000113,459110
TX_00000721,0200,26,5078.38,507838,5078.382079480904,507838,INR,8887,5541,M_5541_00143,MID_607152_000143,607152
TX_00000722,0200,60,2646.2,264620,2646.2044164016,264620,INR,4631,5541,M_5541_00113,MID_459110_000113,459110
TX_00000723,0200,27,3092.97,309297,1633.64,163364,INR,2859,5542,M_5542_00053,MID_524180_000053,524180
TX_00000724,0200,68,1857.43,185743,1857.4274391804465,185743,INR,3250,5541,M_5541_00129,MID_400814_000129,400814
TX_00000725,0200,34,642.35,64235,642.3477329019127,64235,INR,1124,5541,M_5541_00113,MID_459110_000113,459110
TX_00000726,0200,69,1121.57,112157,1121.5748217931011,112157,INR,1963,5411,M_5411_00049,MID_524180_000049,524180
TX_00000727,0200,61,3104.22,310422,2394.85,239485,INR,4191,5542,M_5542_00039,MID_607152_000039,607152
TX_00000728,0200,67,643.71,64371,1949.22,194922,INR,3411,5542,M_5542_00012,MID_524180_000012,524180
TX_00000729,0200,31,4318.78,431878,2672.76,267276,INR,4677,5542,M_5542_00077,MID_400814_000077,400814
TX_00000730,0200,52,970.91,97091,1126.93,112693,INR,1972,5812,M_5812_00076,MID_400814_000076,400814
TX_00000731,0200,40,365.84,36584,365.84259150236534,36584,INR,640,5411,M_5411_00027,MID_524180_000027,524180
TX_00000732,0200,58,3280.93,328093,3280.9328349199436,328093,INR,5742,5814,M_5814_00066,MID_524180_000066,524180
TX_00000733,0200,63,2900.54,290054,2900.5428549700277,290054,INR,5076,5999,M_5999_00142,MID_459110_000142,459110
TX_00000734,0200,31,592.35,59235,592.3472983338945,59235,INR,1037,5999,M_5999_00142,MID_459110_000142,459110
TX_00000735,0200,50,1379.16,137916,1379.159641019068,137916,INR,2414,5411,M_5411_00015,MID_607152_000015,607152
TX_00000736,0200,59,1180.4,118040,1411.23,141123,INR,2470,5812,M_5812_00021,MID_400814_000021,400814
TX_00000737,0200,30,2687.35,268735,2687.3494342953595,268735,INR,4703,5999,M_5999_00142,MID_459110_000142,459110
TX_00000738,0200,27,2735.07,273507,2735.0683965026624,273507,INR,4786,5411,M_5411_00139,MID_524180_000139,524180
TX_00000739,0200,67,980.01,98001,1135.21,113521,INR,1987,5812,M_5812_00146,MID_524180_000146,524180
TX_00000740,0200,30,2610.85,261085,2610.852957640421,261085,INR,4569,5411,M_5411_00068,MID_524180_000068,524180
TX_00000741,0200,26,678.55,67855,678.5523880912291,67855,INR,1187,5999,M_5999_00142,MID_459110_000142,459110
TX_00000742,0200,55,2143.97,214397,2143.9727812798737,214397,INR,3752,5411,M_5411_00058,MID_607152_000058,607152
TX_00000743,0200,52,1691.4,169140,2011.09,201109,INR,3519,5812,M_5812_00021,MID_400814_000021,400814
TX_00000744,0200,25,552.41,55241,552.4136316851357,55241,INR,967,5999,M_5999_00142,MID_459110_000142,459110
TX_00000745,0200,65,1395.16,139516,1564.06,156406,INR,2737,5812,M_5812_00075,MID_524180_000075,524180
TX_00000746,0200,41,2895.24,289524,2895.243800062274,289524,INR,5067,5999,M_5999_00142,MID_459110_000142,459110
TX_00000747,0200,27,540.92,54092,540.9195434598794,54092,INR,947,5311,M_5311_00116,MID_524180_000116,524180
TX_00000748,0200,58,5223.54,522354,5223.542413008638,522354,INR,9141,5999,M_5999_00099,MID_400814_000099,400814
TX_00000749,0200,48,19764.24,1976424,23374.05,2337405,INR,40905,5812,M_5812_00021,MID_400814_000021,400814
TX_00000750,0200,43,629.78,62978,629.7834617862217,62978,INR,1102,5411,M_5411_00028,MID_607152_000028,607152
TX_00000751,0200,50,2357.49,235749,2727.96,272796,INR,4774,5812,M_5812_00021,MID_400814_000021,400814
TX_00000752,0200,36,1903.73,190373,3169.92,316992,INR,5547,5542,M_5542_00012,MID_524180_000012,524180
TX_00000753,0200,36,1023.03,102303,1023.027763874939,102303,INR,1790,5999,M_5999_00142,MID_459110_000142,459110
TX_00000754,0200,64,7242.25,724225,8204.65,820465,INR,14358,5812,M_5812_00081,MID_400814_000081,400814
TX_00000755,0200,33,2639.02,263902,2639.024996431762,263902,INR,4618,5411,M_5411_00135,MID_459110_000135,459110
TX_00000756,0200,46,2514.32,251432,2514.322569092137,251432,INR,4400,5912,M_5912_00091,MID_459110_000091,459110
TX_00000757,0200,30,2907.51,290751,3369.61,336961,INR,5897,5812,M_5812_00021,MID_400814_000021,400814
TX_00000758,0200,48,4732.01,473201,4732.009122476884,473201,INR,8281,5411,M_5411_00059,MID_524180_000059,524180
TX_00000759,0200,48,9942.31,994231,9942.312756646948,994231,INR,17399,5812,M_5812_00096,MID_459110_000096,459110
TX_00000760,0200,71,1545.16,154516,1545.1617635887594,154516,INR,2704,5411,M_5411_00058,MID_607152_000058,607152
TX_00000761,0200,26,1530.78,153078,1530.7781008687239,153078,INR,2679,5999,M_5999_00142,MID_459110_000142,459110
TX_00000762,0200,71,564.39,56439,564.39,56439,INR,988,5311,M_5311_00052,MID_459110_000052,459110
TX_00000763,0200,39,521.47,52147,521.4746820982188,52147,INR,913,5541,M_5541_00120,MID_400814_000120,400814
TX_00000764,0200,25,222.22,22222,222.2227797204111,22222,INR,389,5541,M_5541_00113,MID_459110_000113,459110
TX_00000765,0200,28,495.08,49508,1718.07,171807,INR,3007,5542,M_5542_00053,MID_524180_000053,524180
TX_00000766,0200,25,631.35,63135,2362.89,236289,INR,4135,5542,M_5542_00053,MID_524180_000053,524180
TX_00000767,0200,52,609.91,60991,609.9057281685589,60991,INR,1067,5814,M_5814_00141,MID_607152_000141,607152
TX_00000768,0200,67,150.35,15035,150.35,15035,INR,263,5311,M_5311_00052,MID_459110_000052,459110
TX_00000769,0200,69,3577.73,357773,2747.75,274775,INR,4809,5542,M_5542_00053,MID_524180_000053,524180
TX_00000770,0200,34,474.33,47433,474.3290257125313,47433,INR,830,5732,M_5732_00045,MID_459110_000045,459110
TX_00000771,0200,56,2734.33,273433,2571.2,257120,INR,4500,5542,M_5542_00053,MID_524180_000053,524180
TX_00000772,0200,56,3267.14,326714,3267.1407238126003,326714,INR,5717,5411,M_5411_00108,MID_459110_000108,459110
TX_00000773,0200,29,420.41,42041,469.0,46900,INR,821,5812,M_5812_00102,MID_607152_000102,607152
TX_00000774,0200,37,1102.8,110280,1102.7981519736074,110280,INR,1930,5094,M_5094_00044,MID_607152_000044,607152
TX_00000775,0200,41,830.91,83091,992.21,99221,INR,1736,5812,M_5812_00021,MID_400814_000021,400814
TX_00000776,0200,68,1966.12,196612,1966.1178930424562,196612,INR,3441,5814,M_5814_00089,MID_524180_000089,524180
TX_00000777,0200,64,1515.05,151505,3482.18,348218,INR,6094,5542,M_5542_00012,MID_524180_000012,524180
TX_00000778,0200,65,893.07,89307,1029.84,102984,INR,1802,5812,M_5812_00021,MID_400814_000021,400814
TX_00000779,0200,52,562.16,56216,562.1579743767421,56216,INR,984,5541,M_5541_00113,MID_459110_000113,459110
TX_00000780,0200,33,1761.47,176147,1761.469516369009,176147,INR,3083,5411,M_5411_00038,MID_607152_000038,607152
TX_00000781,0200,65,1227.24,122724,1227.2412194481321,122724,INR,2148,5814,M_5814_00037,MID_459110_000037,459110
TX_00000782,0200,50,2135.17,213517,2135.168082989954,213517,INR,3737,5411,M_5411_00058,MID_607152_000058,607152
TX_00000783,0200,41,384.19,38419,427.02,42702,INR,747,5812,M_5812_00021,MID_400814_000021,400814
TX_00000784,0200,57,817.44,81744,962.66,96266,INR,1685,5812,M_5812_00021,MID_400814_000021,400814
TX_00000785,0200,65,3738.72,373872,3738.7198479581775,373872,INR,6543,5411,M_5411_00051,MID_400814_000051,400814
TX_00000786,0200,28,22797.89,2279789,22797.89013879155,2279789,INR,39896,5812,M_5812_00102,MID_607152_000102,607152
TX_00000787,0200,63,1323.63,132363,1565.02,156502,INR,2739,5812,M_5812_00021,MID_400814_000021,400814
TX_00000788,0200,42,3955.67,395567,3480.3,348030,INR,6091,5542,M_5542_00053,MID_524180_000053,524180
TX_00000789,0200,25,229.96,22996,229.96,22996,INR,402,5311,M_5311_00052,MID_459110_000052,459110
TX_00000790,0200,53,3446.1,344610,3446.0976951757802,344610,INR,6031,5814,M_5814_00037,MID_459110_000037,459110
TX_00000791,0200,49,421.74,42174,421.7369448573075,42174,INR,738,5411,M_5411_00058,MID_607152_000058,607152
TX_00000792,0200,64,859.07,85907,859.0730660210478,85907,INR,1503,5999,M_5999_00142,MID_459110_000142,459110
TX_00000793,0200,49,303.09,30309,303.08904141200895,30309,INR,530,5411,M_5411_00058,MID_607152_000058,607152
TX_00000794,0200,61,1552.67,155267,1552.6678710109313,155267,INR,2717,5541,M_5541_00064,MID_459110_000064,459110
TX_00000795,0200,58,669.86,66986,669.8591792992019,66986,INR,1172,5541,M_5541_00134,MID_400814_000134,400814
TX_00000796,0200,66,1661.62,166162,3015.38,301538,INR,5277,5542,M_5542_00053,MID_524180_000053,524180
TX_00000797,0200,35,1907.68,190768,3494.29,349429,INR,6115,5542,M_5542_00053,MID_524180_000053,524180
TX_00000798,0200,70,2774.37,277437,2774.366977350684,277437,INR,4855,5999,M_5999_00142,MID_459110_000142,459110
TX_00000799,0200,27,841.87,84187,3499.32,349932,INR,6124,5542,M_5542_00053,MID_524180_000053,524180
TX_00000800,0200,29,3749.19,374919,4390.14,439014,INR,7683,5812,M_5812_00102,MID_607152_000102,607152
TX_00000801,0200,61,803.58,80358,803.5755811733914,80358,INR,1406,5999,M_5999_00103,MID_524180_000103,524180
TX_00000802,0200,58,2012.24,201224,3090.19,309019,INR,5408,5542,M_5542_00053,MID_524180_000053,524180
TX_00000803,0200,27,2945.19,294519,2311.57,231157,INR,4045,5542,M_5542_00077,MID_400814_000077,400814
TX_00000804,0200,42,4992.94,499294,3148.84,314884,INR,5510,5542,M_5542_00053,MID_524180_000053,524180
TX_00000805,0200,58,2453.71,245371,1627.99,162799,INR,2849,5542,M_5542_00053,MID_524180_000053,524180
TX_00000806,0200,36,4973.98,497398,4973.977313092404,497398,INR,8704,5411,M_5411_00074,MID_459110_000074,459110
TX_00000807,0200,40,565.76,56576,1958.74,195874,INR,3428,5542,M_5542_00053,MID_524180_000053,524180
TX_00000808,0200,71,2251.12,225112,2251.1237222527,225112,INR,3939,5311,M_5311_00116,MID_524180_000116,524180
TX_00000809,0200,39,886.76,88676,886.7614369840588,88676,INR,1552,5411,M_5411_00068,MID_524180_000068,524180
TX_00000810,0200,60,3339.91,333991,3212.04,321204,INR,5621,5542,M_5542_00053,MID_524180_000053,524180
TX_00000811,0200,24,3995.66,399566,2566.52,256652,INR,4491,5542,M_5542_00053,MID_524180_000053,524180
TX_00000812,0200,53,3958.42,395842,3958.4183285962044,395842,INR,6927,5541,M_5541_00057,MID_607152_000057,607152
TX_00000813,0200,62,1744.14,174414,1744.1389013872413,174414,INR,3052,5999,M_5999_00142,MID_459110_000142,459110
TX_00000814,0200,49,2127.55,212755,2127.5459329529335,212755,INR,3723,5411,M_5411_00025,MID_607152_000025,607152
TX_00000815,0200,45,2501.13,250113,2501.1265550212365,250113,INR,4377,5999,M_5999_00142,MID_459110_000142,459110
TX_00000816,0200,54,3291.12,329112,3291.117840286606,329112,INR,5759,5411,M_5411_00025,MID_607152_000025,607152
TX_00000817,0200,65,807.12,80712,807.1159006832519,80712,INR,1412,5812,M_5812_00021,MID_400814_000021,400814
TX_00000818,0200,50,241.48,24148,241.47922211668038,24148,INR,423,5999,M_5999_00142,MID_459110_000142,459110
TX_00000819,0200,69,345110.67,34511067,345110.67,34511067,INR,603944,6051,M_6051_00023,MID_400814_000023,400814
TX_00000820,0200,25,2962.45,296245,2962.447117392195,296245,INR,5184,5411,M_5411_00058,MID_607152_000058,607152
TX_00000821,0200,59,854.75,85475,854.751936652467,85475,INR,1496,5912,M_5912_00030,MID_400814_000030,400814
TX_00000822,0200,29,604.89,60489,604.8896812066123,60489,INR,1059,5541,M_5541_00113,MID_459110_000113,459110
TX_00000823,0200,31,6670.73,667073,6670.7345082256425,667073,INR,11674,5944,M_5944_00072,MID_607152_000072,607152
TX_00000824,0200,48,3673.91,367391,3673.913490588878,367391,INR,6429,5311,M_5311_00116,MID_524180_000116,524180
TX_00000825,0200,54,5745.62,574562,5745.621688198216,574562,INR,10055,5999,M_5999_00142,MID_459110_000142,459110
TX_00000826,0200,66,1173.89,117389,1173.8929415729665,117389,INR,2054,5999,M_5999_00142,MID_459110_000142,459110
TX_00000827,0200,59,1066.83,106683,1066.8279810564563,106683,INR,1867,5541,M_5541_00113,MID_459110_000113,459110
TX_00000828,0200,39,1527.57,152757,1813.04,181304,INR,3173,5812,M_5812_00081,MID_400814_000081,400814
TX_00000829,0200,39,687.38,68738,776.11,77611,INR,1358,5812,M_5812_00021,MID_400814_000021,400814
TX_00000830,0200,53,3913.97,391397,3913.9670153019056,391397,INR,6849,5999,M_5999_00142,MID_459110_000142,459110
TX_00000831,0200,27,628.44,62844,740.28,74028,INR,1295,5812,M_5812_00021,MID_400814_000021,400814
TX_00000832,0200,49,2431.78,243178,2431.783884873619,243178,INR,4256,5541,M_5541_00129,MID_400814_000129,400814
TX_00000833,0200,45,3357.58,335758,3357.5753556813684,335758,INR,5876,5541,M_5541_00113,MID_459110_000113,459110
TX_00000834,0200,39,3411.52,341152,1613.16,161316,INR,2823,5542,M_5542_00053,MID_524180_000053,524180
TX_00000835,0200,68,386.13,38613,386.13005413680474,38613,INR,676,5541,M_5541_00129,MID_400814_000129,400814
TX_00000836,0200,62,208.74,20874,208.73729128804064,20874,INR,365,5541,M_5541_00143,MID_607152_000143,607152
TX_00000837,0200,63,2391.14,239114,2391.1407520624152,239114,INR,4184,5541,M_5541_00113,MID_459110_000113,459110
TX_00000838,0200,69,903.79,90379,2949.9,294990,INR,5162,5542,M_5542_00060,MID_400814_000060,400814
TX_00000839,0200,36,2125.71,212571,2125.7061518838254,212571,INR,3720,5541,M_5541_00113,MID_459110_000113,459110
TX_00000840,0200,31,2008.06,200806,1683.14,168314,INR,2945,5542,M_5542_00077,MID_400814_000077,400814
TX_00000841,0200,44,1214.01,121401,1891.7,189170,INR,3310,5542,M_5542_00077,MID_400814_000077,400814
TX_00000842,0200,58,34102.73,3410273,34102.725075690454,3410273,INR,59680,5999,M_5999_00142,MID_459110_000142,459110
TX_00000843,0200,54,3915.92,391592,4392.45,439245,INR,7687,5812,M_5812_00021,MID_400814_000021,400814
TX_00000844,0200,36,1828.32,182832,2562.17,256217,INR,4484,5542,M_5542_00053,MID_524180_000053,524180
TX_00000845,0200,27,2480.29,248029,2480.294428996752,248029,INR,4341,5814,M_5814_00066,MID_524180_000066,524180
TX_00000846,0200,49,1596.85,159685,1799.17,179917,INR,3149,5542,M_5542_00053,MID_524180_000053,524180
TX_00000847,0200,58,2076.14,207614,2076.144183489543,207614,INR,3633,5411,M_5411_00058,MID_607152_000058,607152
TX_00000848,0200,24,446.63,44663,2530.35,253035,INR,4428,5542,M_5542_00053,MID_524180_000053,524180
TX_00000849,0200,45,948.53,94853,948.5331935472037,94853,INR,1660,5311,M_5311_00138,MID_607152_000138,607152
TX_00000850,0200,31,2635.68,263568,2349.65,234965,INR,4112,5542,M_5542_00077,MID_400814_000077,400814
TX_00000851,0200,69,5161.9,516190,5161.900936950111,516190,INR,9033,5999,M_5999_00099,MID_400814_000099,400814
TX_00000852,0200,24,2522.3,252230,3130.16,313016,INR,5478,5542,M_5542_00053,MID_524180_000053,524180
TX_00000853,0200,44,345.0,34500,408.94,40894,INR,716,5812,M_5812_00021,MID_400814_000021,400814
TX_00000854,0200,46,1871.18,187118,1871.1752955975574,187118,INR,3275,5944,M_5944_00072,MID_607152_000072,607152
TX_00000855,0200,68,870.47,87047,870.4714409121474,87047,INR,1523,5541,M_5541_00120,MID_400814_000120,400814
TX_00000856,0200,28,8503.6,850360,8503.60449789842,850360,INR,14881,5411,M_5411_00058,MID_607152_000058,607152
TX_00000857,0200,36,910.58,91058,910.5821506746946,91058,INR,1594,5912,M_5912_00042,MID_459110_000042,459110
TX_00000858,0200,28,221.41,22141,221.40723938605612,22141,INR,387,5999,M_5999_00142,MID_459110_000142,459110
TX_00000859,0200,27,2007.63,200763,2007.6336617663171,200763,INR,3513,5999,M_5999_00142,MID_459110_000142,459110
TX_00000860,0200,36,17040.98,1704098,17040.98367856301,1704098,INR,29822,5812,M_5812_00093,MID_524180_000093,524180
TX_00000861,0200,30,2217.31,221731,2217.3118459041975,221731,INR,3880,5999,M_5999_00142,MID_459110_000142,459110
TX_00000862,0200,42,621.2,62120,621.2014186797567,62120,INR,1087,5411,M_5411_00097,MID_524180_000097,524180
TX_00000863,0200,61,4833.42,483342,4833.42161249758,483342,INR,8458,5541,M_5541_00120,MID_400814_000120,400814
TX_00000864,0200,26,2731.06,273106,3273.52,327352,INR,5729,5812,M_5812_00021,MID_400814_000021,400814
TX_00000865,0200,50,2839.35,283935,3096.39,309639,INR,5419,5542,M_5542_00060,MID_400814_000060,400814
TX_00000866,0200,64,2675.92,267592,2675.919354102799,267592,INR,4683,5541,M_5541_00143,MID_607152_000143,607152
TX_00000867,0200,36,2768.5,276850,2629.23,262923,INR,4601,5542,M_5542_00053,MID_524180_000053,524180
TX_00000868,0200,59,4219.37,421937,2586.18,258618,INR,4526,5542,M_5542_00053,MID_524180_000053,524180
TX_00000869,0200,41,768.63,76863,2855.86,285586,INR,4998,5542,M_5542_00077,MID_400814_000077,400814
TX_00000870,0200,43,552.14,55214,2578.28,257828,INR,4512,5542,M_5542_00053,MID_524180_000053,524180
TX_00000871,0200,41,10523.26,1052326,10523.263563705483,1052326,INR,18416,5541,M_5541_00119,MID_524180_000119,524180
TX_00000872,0200,58,1858.8,185880,2168.6,216860,INR,3795,5542,M_5542_00053,MID_524180_000053,524180
TX_00000873,0200,38,623.62,62362,623.6218511560979,62362,INR,1091,5541,M_5541_00129,MID_400814_000129,400814
TX_00000874,0200,42,673.04,67304,673.0442050258298,67304,INR,1178,5541,M_5541_00113,MID_459110_000113,459110
TX_00000875,0200,70,683.74,68374,786.16,78616,INR,1376,5812,M_5812_00021,MID_400814_000021,400814
TX_00000876,0200,49,804.58,80458,804.5825378952418,80458,INR,1408,5814,M_5814_00089,MID_524180_000089,524180
TX_00000877,0200,37,1345.99,134599,1345.9860689926315,134599,INR,2355,5411,M_5411_00058,MID_607152_000058,607152
TX_00000878,0200,66,3629.94,362994,4245.39,424539,INR,7429,5812,M_5812_00071,MID_607152_000071,607152
TX_00000879,0200,33,1545.14,154514,1545.1438361057012,154514,INR,2704,5541,M_5541_00019,MID_524180_000019,524180
TX_00000880,0200,50,1413.22,141322,1413.2235666232768,141322,INR,2473,5541,M_5541_00113,MID_459110_000113,459110
TX_00000881,0200,26,2902.09,290209,2902.085495360011,290209,INR,5079,5411,M_5411_00015,MID_607152_000015,607152
TX_00000882,0200,32,3891.3,389130,3891.29894279631,389130,INR,6810,5411,M_5411_00058,MID_607152_000058,607152
TX_00000883,0200,36,1973.82,197382,1973.816248901382,197382,INR,3454,5411,M_5411_00098,MID_524180_000098,524180
TX_00000884,0200,64,1478.21,147821,2125.55,212555,INR,3720,5542,M_5542_00077,MID_400814_000077,400814
TX_00000885,0200,48,1476.93,147693,1476.9277697063499,147693,INR,2585,5814,M_5814_00066,MID_524180_000066,524180
TX_00000886,0200,70,1290.73,129073,1290.7255134785223,129073,INR,2259,5411,M_5411_00051,MID_400814_000051,400814
TX_00000887,0200,30,2498.69,249869,2498.691332874447,249869,INR,4373,5812,M_5812_00021,MID_400814_000021,400814
TX_00000888,0200,34,4037.58,403758,4037.578009598954,403758,INR,7066,5999,M_5999_00142,MID_459110_000142,459110
TX_00000889,0200,66,1099.45,109945,1099.448180159589,109945,INR,1924,4816,M_4816_00011,MID_459110_000011,459110
TX_00000890,0200,64,602.93,60293,602.9349864912585,60293,INR,1055,5814,M_5814_00066,MID_524180_000066,524180
TX_00000891,0200,70,203.06,20306,203.06275831725998,20306,INR,355,5541,M_5541_00113,MID_459110_000113,459110
TX_00000892,0200,61,9133.32,913332,9133.31676093518,913332,INR,15983,5411,M_5411_00015,MID_607152_000015,607152
TX_00000893,0200,53,3933.7,393370,3933.70449618851,393370,INR,6884,5311,M_5311_00116,MID_524180_000116,524180
TX_00000894,0200,63,2481.28,248128,2221.41,222141,INR,3887,5542,M_5542_00053,MID_524180_000053,524180
TX_00000895,0200,24,1435.34,143534,1435.3421649322177,143534,INR,2512,5999,M_5999_00142,MID_459110_000142,459110
TX_00000896,0200,30,771.97,77197,2994.56,299456,INR,5240,5542,M_5542_00053,MID_524180_000053,524180
TX_00000897,0200,62,3398.88,339888,3398.876423872185,339888,INR,5948,5541,M_5541_00113,MID_459110_000113,459110
TX_00000898,0200,68,1556.0,155600,1555.995395761616,155600,INR,2723,5541,M_5541_00019,MID_524180_000019,524180
TX_00000899,0200,50,367.25,36725,2174.33,217433,INR,3805,5542,M_5542_00060,MID_400814_000060,400814
TX_00000900,0200,61,2136.68,213668,2136.681964394846,213668,INR,3739,5541,M_5541_00064,MID_459110_000064,459110
TX_00000901,0200,69,1132.49,113249,2558.73,255873,INR,4478,5542,M_5542_00053,MID_524180_000053,524180
TX_00000902,0200,61,1517.79,151779,2070.69,207069,INR,3624,5542,M_5542_00053,MID_524180_000053,524180
TX_00000903,0200,66,3956.51,395651,3956.5148402538794,395651,INR,6924,4816,M_4816_00011,MID_459110_000011,459110
TX_00000904,0200,64,455.55,45555,455.55381348222204,45555,INR,797,5541,M_5541_00129,MID_400814_000129,400814
TX_00000905,0200,42,2747.27,274727,2747.2719476012644,274727,INR,4808,5541,M_5541_00113,MID_459110_000113,459110
TX_00000906,0200,26,2003.85,200385,2003.8492940670762,200385,INR,3507,5541,M_5541_00129,MID_400814_000129,400814
TX_00000907,0200,29,693.75,69375,693.7472329839225,69375,INR,1214,5541,M_5541_00113,MID_459110_000113,459110
TX_00000908,0200,28,347.57,34757,2840.97,284097,INR,4972,5542,M_5542_00053,MID_524180_000053,524180
TX_00000909,0200,59,3279.45,327945,2727.8,272780,INR,4774,5542,M_5542_00053,MID_524180_000053,524180
TX_00000910,0200,29,2023.74,202374,2023.7443482026629,202374,INR,3542,5541,M_5541_00113,MID_459110_000113,459110
TX_00000911,0200,54,2986.94,298694,1671.38,167138,INR,2925,5542,M_5542_00077,MID_400814_000077,400814
TX_00000912,0200,54,35740.72,3574072,35740.72,3574072,INR,62546,6513,M_6513_00005,MID_607152_000005,607152
TX_00000913,0200,40,3261.46,326146,3261.459008510462,326146,INR,5708,5541,M_5541_00113,MID_459110_000113,459110
TX_00000914,0200,27,519.9,51990,2216.19,221619,INR,3878,5542,M_5542_00053,MID_524180_000053,524180
TX_00000915,0200,46,1452.21,145221,1603.67,160367,INR,2806,5812,M_5812_00021,MID_400814_000021,400814
TX_00000916,0200,38,527.96,52796,527.9642209616482,52796,INR,924,5912,M_5912_00042,MID_459110_000042,459110
TX_00000917,0200,68,1235.19,123519,1472.55,147255,INR,2577,5812,M_5812_00021,MID_400814_000021,400814
TX_00000918,0200,49,533.61,53361,628.63,62863,INR,1100,5812,M_5812_00021,MID_400814_000021,400814
TX_00000919,0200,66,399.55,39955,399.5544573733256,39955,INR,699,5541,M_5541_00119,MID_524180_000119,524180
TX_00000920,0200,49,3460.64,346064,3460.6405523336525,346064,INR,6056,5311,M_5311_00079,MID_607152_000079,607152
TX_00000921,0200,47,961.61,96161,1074.25,107425,INR,1880,5812,M_5812_00021,MID_400814_000021,400814
TX_00000922,0200,31,2406.52,240652,2406.5187736261346,240652,INR,4211,5812,M_5812_00021,MID_400814_000021,400814
TX_00000923,0200,47,620.85,62085,1909.41,190941,INR,3341,5542,M_5542_00077,MID_400814_000077,400814
TX_00000924,0200,39,2638.16,263816,2638.1599296790428,263816,INR,4617,5311,M_5311_00020,MID_400814_000020,400814
TX_00000925,0200,36,109.97,10997,126.31,12631,INR,221,5812,M_5812_00021,MID_400814_000021,400814
TX_00000926,0200,69,1590.4,159040,1590.403665349944,159040,INR,2783,5311,M_5311_00052,MID_459110_000052,459110
TX_00000927,0200,44,660.03,66003,660.0268378958866,66003,INR,1155,5814,M_5814_00148,MID_400814_000148,400814
TX_00000928,0200,60,1254.13,125413,1446.29,144629,INR,2531,5812,M_5812_00021,MID_400814_000021,400814
TX_00000929,0200,33,471.83,47183,471.825108673012,47183,INR,826,5812,M_5812_00021,MID_400814_000021,400814
TX_00000930,0200,48,1695.99,169599,1695.986043527909,169599,INR,2968,5541,M_5541_00132,MID_607152_000132,607152
TX_00000931,0200,43,734.98,73498,2069.62,206962,INR,3622,5542,M_5542_00080,MID_400814_000080,400814
TX_00000932,0200,35,190494.63,19049463,190494.63054363677,19049463,INR,333366,5812,M_5812_00021,MID_400814_000021,400814
TX_00000933,0200,52,3392.81,339281,3392.8097328672293,339281,INR,5937,5311,M_5311_00079,MID_607152_000079,607152
TX_00000934,0200,52,11374.87,1137487,11374.871118115518,1137487,INR,19906,5411,M_5411_00051,MID_400814_000051,400814
TX_00000935,0200,68,1092.86,109286,1092.8552166525878,109286,INR,1912,5541,M_5541_00113,MID_459110_000113,459110
TX_00000936,0200,66,2693.5,269350,2693.5044757437936,269350,INR,4714,5411,M_5411_00058,MID_607152_000058,607152
TX_00000937,0200,46,1595.42,159542,1595.4213226415804,159542,INR,2792,5411,M_5411_00098,MID_524180_000098,524180
TX_00000938,0200,39,2449.68,244968,2211.55,221155,INR,3870,5542,M_5542_00053,MID_524180_000053,524180
TX_00000939,0200,43,1811.41,181141,2030.92,203092,INR,3554,5812,M_5812_00021,MID_400814_000021,400814
TX_00000940,0200,26,178592.2,17859220,178592.2042831606,17859220,INR,312536,5541,M_5541_00119,MID_524180_000119,524180
TX_00000941,0200,66,456.02,45602,1924.86,192486,INR,3369,5542,M_5542_00077,MID_400814_000077,400814
TX_00000942,0200,60,2323.52,232352,2323.51512281382,232352,INR,4066,5814,M_5814_00106,MID_459110_000106,459110
TX_00000943,0200,24,714.83,71483,714.8333596856779,71483,INR,1251,5541,M_5541_00113,MID_459110_000113,459110
TX_00000944,0200,29,785.55,78555,2496.32,249632,INR,4369,5542,M_5542_00053,MID_524180_000053,524180
TX_00000945,0200,46,2279.1,227910,2279.1011337922905,227910,INR,3988,5411,M_5411_00015,MID_607152_000015,607152
